score_fused,score_alone
-21.05628270062,-21.25727678976846
-20.991675865085156,-21.216717472052416
-20.99163994432518,-21.02199688581899
-20.817660185258124,-21.021990302391515
-20.71305078527769,-21.021990302391515
-20.79514761144266,-20.99869462862108
-20.939709802010555,-20.976288303336464
-20.86643057878421,-21.057345588440107
-20.972716198372023,-21.06672377863165
-20.972716198372023,-21.068683952958654
-20.870938922193613,-20.870938922193613
-20.88930209854022,-21.01779517067221
-20.88930209854022,-21.01779517067221
-20.939709802010555,-21.053904566395165
-20.824188210403516,-20.94274910002521
-20.824188210403516,-20.94274910002521
-20.824188210403516,-20.94274910002521
-20.85718615126409,-20.94274910002521
-20.823634218084766,-20.823116054512447
-20.85718615126409,-20.8948947672948
-20.856632158945345,-20.850286903467445
-20.85718615126409,-20.92209708129904
-20.824188210403516,-20.82311605451245
-20.856668079705315,-20.92209708129904
-20.856632158945345,-20.92209708129904
-20.856632158945345,-20.850286903467445
-20.85718615126409,-20.850286903467445
-20.85718615126409,-20.92209708129904
-20.856632158945345,-20.69613364142064
-20.85718615126409,-20.69613364142064
-20.856668079705315,-20.69613364142064
-20.94274910002521,-20.94274910002521
-20.856632158945345,-20.856632158945345
-20.791140099560845,-20.831099284408285
-20.791140099560845,-20.831099284408285
-20.791140099560845,-20.831099284408285
-20.94274910002521,-20.94274910002521
-20.94274910002521,-20.94274910002521
-20.94274910002521,-20.94274910002521
-20.94274910002521,-20.94274910002521
-20.935694036443294,-20.94274910002521
-20.935607188626697,-20.94274910002521
-20.870938922193613,-20.94274910002521
-20.926862549802287,-20.94274910002521
-20.94274910002521,-20.94274910002521
-20.926862549802287,-20.94274910002521
-20.926862549802287,-20.94274910002521
-20.926862549802287,-20.94274910002521
-20.926862549802287,-20.94274910002521
-20.83538376921817,-20.94274910002521
-20.83593688779133,-20.94274910002521
-20.83538376921817,-20.94274910002521
-20.83593688779133,-20.94274910002521
-21.062895196847805,-20.94274910002521
-21.062895196847805,-20.94274910002521
-20.926862549802287,-20.94274910002521
-20.83593688779133,-20.94274910002521
-20.83538376921817,-20.94274910002521
-20.83593688779133,-20.94274910002521
-20.83593688779133,-20.94274910002521
-20.83538376921817,-20.94274910002521
-20.83593688779133,-20.94274910002521
-20.83538376921817,-20.94274910002521
-20.83538376921817,-20.94274910002521
-20.83538376921817,-20.94274910002521
-20.83538376921817,-20.94274910002521
-20.83538376921817,-20.94274910002521
-20.83593688779133,-20.94274910002521
-20.83538376921817,-20.94274910002521
-20.83538376921817,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83538376921817,-20.856632158945345
-21.062895196847805,-20.856632158945345
-21.062895196847805,-20.856632158945345
-21.062895196847805,-20.856632158945345
-21.062895196847805,-20.856632158945345
-21.062895196847805,-20.856632158945345
-21.062895196847805,-20.856632158945345
-21.062895196847805,-20.856632158945345
-21.062895196847805,-20.856632158945345
-21.062895196847805,-20.856632158945345
-21.062895196847805,-20.856632158945345
-21.062895196847805,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83593688779133,-20.856632158945345
-20.83538376921817,-20.856632158945345
-20.83538376921817,-20.856632158945345
