score_fused,score_alone
-15.153821934147622,-16.815802008072062
-15.17409867898312,-16.578162482313775
-15.736565719676449,-16.58953890021333
-15.325856461781905,-16.616602056722932
-15.325856461781905,-16.360084402579478
-15.694363670784893,-16.612076885336702
-15.694363670784893,-16.491486325490634
-15.694363670784893,-16.378922197935676
-16.245050451645096,-16.301711433813885
-16.245050451645096,-16.428324796700878
-16.124459891799024,-16.30773423685481
-16.245050451645096,-16.428324796700878
-16.245050451645096,-16.428324796700878
-15.8052742278186,-16.169605802347213
-15.8052742278186,-16.169605802347213
-15.805578678542885,-15.805578678542885
-15.805578678542885,-15.805578678542885
-15.926169238388956,-15.926169238388956
-15.805578678542885,-15.805578678542885
-15.339183971815716,-15.339183971815716
-15.33857925436709,-15.33857925436709
-15.33857925436709,-15.33857925436709
-15.237672796610081,-15.237672796610081
-15.237672796610081,-15.237672796610081
-15.237672796610081,-15.237672796610081
-15.237672796610081,-15.237672796610081
-15.237672796610081,-15.237672796610081
-15.237672796610081,-15.237672796610081
-15.237672796610081,-15.237672796610081
-15.237672796610081,-15.237672796610081
-15.237672796610081,-15.237672796610081
-15.237672796610081,-15.403830490396619
-15.237672796610081,-15.403830490396619
-15.237672796610081,-15.237672796610081
-15.237672796610081,-15.237672796610081
-15.403830490396619,-15.231518532700347
-15.403830490396619,-15.231518532700347
-15.182304550756783,-15.182304550756783
-15.182304550756783,-15.182304550756783
-15.182304550756783,-15.182304550756783
-15.182304550756783,-15.182304550756783
-15.288845875270814,-15.288845875270814
-15.344214121124113,-15.362845271809027
-15.288845875270814,-15.288845875270814
-15.288845875270814,-15.288845875270814
-15.182304550756783,-15.182304550756783
-15.288845875270814,-15.288845875270814
-15.288845875270814,-15.288845875270814
-15.288845875270814,-15.288845875270814
-15.288845875270814,-15.288845875270814
-15.288845875270814,-15.288845875270814
